Fuel_Type,body_type,kms_driven,transmission_type,owner_No,manufacturer,model,Manufacture_year,price,Insurance Validity,Mileage,Engine,Max Power,Torque,Seats
0,8,76500.0,1,1,17,120,2018,434999.99999999994,5,18.15,1198.0,82.0,115.0,6
4,9,48000.0,1,1,8,58,2016,645000.0,5,17.8,1497.0,117.3,145.0,5
4,8,42000.0,0,1,29,237,2019,775000.0,2,17.0,1198.0,108.5,170.0,5
4,8,50000.0,1,2,27,208,2014,375000.0,2,13.24,1598.0,102.57,145.0,5
4,8,55000.0,1,2,6,47,2017,650000.0,2,15.9,1496.0,120.69,149.0,5
4,9,90000.0,1,2,31,269,2010,204999.99999999997,5,15.04,1598.0,103.6,153.0,5
4,9,72000.0,0,1,21,174,2015,2390000.0,2,12.0,1991.0,181.03,300.0,5
4,8,33091.0,1,2,17,119,2018,529000.0,6,18.15,1198.0,82.0,115.0,6
4,3,40838.0,1,1,27,210,2018,300000.0,5,22.25,799.0,53.26,72.0,5
4,9,56000.0,0,1,21,171,2015,2400000.0,2,11.74,1496.0,186.0,285.0,5
4,3,67043.0,1,1,20,158,2017,499000.0,2,22.38,1197.0,88.5,113.0,5
4,8,18000.0,0,1,22,191,2021,3275000.0,2,14.34,1998.0,189.08,280.0,5
4,9,100010.0,1,1,30,249,2011,206999.99999999997,2,17.6,1496.0,88.7,132.0,5
4,3,70000.0,0,2,20,142,2016,390000.0,5,23.1,998.0,67.04,90.0,5
4,9,56857.0,1,1,8,58,2015,603000.0,2,17.4,1497.0,117.3,145.0,5
4,9,120000.0,0,1,30,246,2014,1400000.0,5,19.16,2494.0,158.2,213.0,5
1,8,92000.0,0,1,21,176,2015,3150000.0,5,11.3,2987.0,254.8,619.0,7
1,9,45000.0,0,1,21,174,2019,5000000.0,2,16.1,1950.0,191.7,400.0,5
1,5,68000.0,0,1,30,256,2019,1725000.0,6,11.36,2755.0,171.5,360.0,8
4,8,36000.0,0,1,21,179,2020,5240000.0,2,12.74,1991.0,197.0,320.0,5
4,9,67000.0,0,2,1,16,2012,1600000.0,2,8.45,2979.0,321.0,450.0,5
4,9,37000.0,1,1,30,248,2017,1250000.0,2,14.28,1798.0,138.03,173.0,5
4,8,9150.0,0,1,16,114,2021,1925000.0,2,16.56,1451.0,141.0,250.0,6
1,3,100000.0,1,3,9,83,2012,250000.0,5,23.0,1396.0,90.0,22.4,5
4,9,10000.0,0,1,8,54,2022,935000.0,5,18.3,1199.0,88.5,110.0,5
0,5,116059.0,1,1,20,146,2013,551000.0,5,26.11,1462.0,86.63,121.5,7
4,3,18254.0,1,1,20,151,2022,505999.99999999994,2,20.89,1197.0,81.8,113.0,5
1,8,61200.0,0,1,14,107,2016,6300000.0,2,12.65,2993.0,255.0,600.0,5
4,9,108133.0,1,1,8,54,2016,422000.0,6,18.0,1198.0,86.7,109.0,5
4,5,66198.0,1,1,20,146,2014,631000.0,2,20.51,1462.0,101.65,136.8,7
4,3,49000.0,1,1,20,139,2017,590000.0,5,21.01,1197.0,81.8,113.0,5
4,3,89733.0,0,1,9,72,2017,499000.0,6,18.9,1197.0,81.86,113.75,5
4,3,20000.0,0,1,20,158,2022,785000.0,5,22.56,1197.0,88.5,113.0,5
1,3,90360.0,1,2,9,83,2014,325000.0,2,21.9,1396.0,88.76,219.6,5
4,8,44000.0,0,1,14,103,2017,3600000.0,2,12.63,1999.0,177.0,340.0,5
4,9,26000.0,0,1,30,259,2020,925000.0,2,17.8,1496.0,105.94,140.0,5
4,9,68000.0,1,1,20,144,2016,645000.0,5,20.73,1373.0,91.1,130.0,5
4,9,60000.0,1,1,20,144,2018,760000.0,5,21.56,1462.0,103.25,138.0,5
4,9,20000.0,0,1,1,11,2020,4200000.0,2,16.13,1998.0,254.79,400.0,5
4,9,8000.0,1,1,8,58,2021,1245000.0,5,17.4,1497.0,117.6,145.0,5
1,8,120000.0,1,1,27,208,2014,500000.0,5,19.01,1461.0,108.45,248.0,5
0,3,70000.0,1,1,20,163,2015,280000.0,5,26.6,998.0,58.16,77.0,5
4,9,90000.0,1,3,8,58,2009,114999.99999999999,5,17.0,1497.0,118.0,146.0,5
1,8,70000.0,1,1,6,47,2018,600000.0,5,23.0,1498.0,98.96,205.0,5
1,8,70000.0,1,1,29,228,2021,1650000.0,5,16.35,1956.0,167.67,350.0,5
4,8,14445.0,1,2,9,79,2021,852999.9999999999,6,18.27,998.0,118.35,172.0,5
4,8,29847.0,0,2,29,237,2019,861000.0,6,17.0,1198.0,108.5,170.0,5
4,9,80000.0,1,2,31,269,2011,275000.0,5,15.04,1598.0,103.6,153.0,5
4,3,88443.0,0,1,9,72,2014,418000.0,2,18.9,1197.0,82.0,114.0,5
4,3,82892.0,1,2,9,82,2011,190000.0,4,20.36,1197.0,78.9,111.7,5
4,3,59549.0,1,1,9,84,2015,519000.00000000006,2,17.19,1197.0,81.86,114.73,5
0,3,70000.0,1,1,20,163,2015,320000.0,5,26.6,998.0,58.16,77.0,5
0,3,64228.0,1,2,20,163,2019,501000.0,6,33.54,998.0,67.04,90.0,5
4,3,10000.0,1,1,20,158,2022,700000.0,5,22.38,1197.0,88.5,113.0,5
1,8,60000.0,1,2,6,47,2018,600000.0,5,23.0,1498.0,98.96,205.0,5
4,8,32000.0,0,1,29,237,2018,675000.0,5,17.0,1198.0,108.5,170.0,5
4,3,20000.0,1,1,20,158,2019,550000.0,5,21.21,1197.0,81.8,113.0,5
0,3,65000.0,1,1,20,163,2016,345000.0,2,33.54,998.0,67.04,90.0,5
0,3,23900.0,1,1,20,163,2021,541000.0,2,33.54,998.0,67.04,90.0,5
4,3,2900.0,1,1,20,138,2023,430000.0,2,24.39,998.0,65.71,89.0,5
4,3,11200.0,1,1,9,75,2022,530000.0,2,20.3,1086.0,68.05,99.0,5
4,8,1900.0,1,1,13,100,2023,1070000.0,2,18.2,998.0,118.36,172.0,5
4,3,70098.0,1,1,9,82,2010,173000.0,2,20.36,1197.0,78.9,111.7,5
4,8,30498.0,1,1,24,197,2021,707000.0,2,18.75,999.0,71.02,96.0,5
4,9,33000.0,0,1,8,54,2021,819999.9999999999,2,18.3,1199.0,88.5,110.0,5
4,8,7243.0,1,1,27,211,2021,827999.9999999999,4,20.5,999.0,98.63,160.0,5
4,8,7867.0,1,1,20,141,2023,1255000.0,2,19.89,1462.0,101.65,136.8,5
1,8,110000.0,1,2,20,162,2018,690000.0,5,24.3,1248.0,88.5,200.0,5
4,5,49650.0,1,1,27,215,2022,616000.0,2,20.0,999.0,71.01,96.0,7
1,8,5301.0,1,1,29,236,2022,2099000.0,2,16.14,1956.0,167.67,350.0,6
4,8,21366.0,1,1,9,79,2019,800000.0,2,18.27,998.0,118.35,171.6,5
1,8,40099.0,0,1,12,94,2021,2450000.0,2,14.9,1956.0,167.67,350.0,5
1,9,100000.0,1,1,6,46,2015,315000.0,5,25.83,1498.0,99.0,215.0,5
1,9,100000.0,1,1,6,46,2015,315000.0,5,25.83,1498.0,99.0,215.0,5
4,9,48000.0,1,1,8,58,2015,650000.0,2,17.4,1497.0,117.3,145.0,5
0,3,120000.0,1,1,20,163,2017,310000.0,5,26.6,998.0,58.16,77.0,5
4,8,58000.0,0,1,29,237,2019,825000.0,5,17.0,1198.0,108.5,170.0,5
4,9,58000.0,1,1,8,54,2016,484999.99999999994,2,17.8,1198.0,86.7,109.0,5
4,9,50000.0,1,1,8,54,2015,350000.0,5,18.0,1198.0,86.7,109.0,5
4,9,32000.0,0,1,8,54,2019,795000.0,2,18.1,1199.0,88.7,110.0,5
1,9,9900.0,0,1,1,11,2020,4090000.0,2,20.37,1995.0,187.74,400.0,5
4,3,3721.0,1,1,20,158,2017,470000.0,4,20.4,1197.0,83.11,113.0,5
4,3,16564.0,1,1,9,73,2020,625000.0,2,20.7,1197.0,81.86,113.8,5
1,8,34000.0,0,1,1,20,2019,7290000.000000001,2,13.38,2993.0,261.5,620.0,5
4,8,15992.0,1,1,29,238,2022,794000.0,2,20.09,1199.0,86.63,115.0,5
4,3,91380.0,1,1,20,138,2015,266000.0,2,23.95,998.0,67.05,90.0,5
4,9,50000.0,0,1,21,172,2017,2390000.0,2,15.04,1991.0,183.0,300.0,5
4,3,47231.0,1,2,20,138,2017,296000.0,2,24.39,998.0,65.71,89.0,5
1,8,20500.0,0,1,30,252,2018,3090000.0,2,12.9,2755.0,174.5,450.0,7
1,8,89908.0,1,1,20,162,2018,607000.0,5,24.3,1248.0,88.5,200.0,5
1,8,60000.0,0,1,21,179,2018,4000000.0,2,17.9,2143.0,170.0,400.0,5
1,8,34000.0,0,1,1,17,2018,2750000.0,2,20.68,1995.0,188.0,400.0,5
4,3,30000.0,1,1,30,253,2022,740000.0,5,22.35,1197.0,88.5,113.0,5
1,3,120000.0,1,1,5,42,2013,114999.99999999999,5,20.3,1248.0,75.0,197.0,5
4,3,99100.0,1,1,9,82,2010,167000.0,5,19.81,1086.0,68.05,99.04,5
4,8,22000.0,0,1,12,94,2019,1475000.0,2,16.0,1368.0,160.0,250.0,5
1,8,22120.0,0,1,1,17,2017,1995000.0,4,20.68,1995.0,188.0,400.0,5
4,5,4000.0,0,1,27,215,2023,835000.0,2,18.2,999.0,71.01,96.0,7
1,8,14800.0,1,1,9,79,2021,1095000.0,2,23.7,1493.0,98.6,240.26,5
4,9,8120.0,0,1,8,60,2020,1950000.0,2,16.5,1799.0,139.46,174.0,5
4,3,54650.0,1,1,9,83,2012,309000.0,2,18.5,1197.0,82.85,113.7,5
4,3,99343.0,1,1,9,82,2010,204999.99999999997,2,19.81,1086.0,68.05,99.04,5
1,8,22800.0,1,1,12,94,2020,1698999.9999999998,2,17.1,1956.0,170.0,350.0,5
4,3,37961.0,1,2,20,163,2014,303000.0,2,20.51,998.0,67.04,90.0,5
4,3,76751.0,1,2,20,138,2016,264000.0,5,24.39,998.0,65.71,89.0,5
4,8,24788.0,0,1,16,111,2021,1541000.0,2,14.34,1349.0,138.08,220.0,5
4,8,90000.0,0,2,23,194,2010,400000.0,5,11.3,2360.0,170.0,226.0,5
4,3,70036.0,1,1,20,138,2017,308000.0,2,24.39,998.0,65.71,89.0,5
1,8,45500.0,1,2,17,131,2019,1000000.0,2,16.0,2179.0,138.0,330.0,7
4,8,16000.0,0,1,0,7,2022,5700000.0,2,13.47,1984.0,245.59,370.0,5
4,3,75000.0,1,1,9,83,2012,240000.0,5,17.0,1197.0,80.0,11.4,5
4,9,19000.0,0,1,21,184,2012,2450000.0,5,10.13,3498.0,364.9,345.0,5
1,3,40000.0,0,2,21,168,2014,1290000.0,2,20.0,2143.0,107.3,250.0,5
4,9,20000.0,0,1,11,91,2019,3250000.0,5,13.5,1999.0,246.74,365.0,5
4,9,61000.0,0,2,8,58,2013,440000.00000000006,2,15.6,1497.0,116.3,146.0,5
1,5,126000.0,1,1,30,255,2013,670000.0,5,12.99,2494.0,100.0,200.0,7
4,9,30000.0,0,1,20,144,2018,800000.0,5,19.12,1373.0,91.1,130.0,5
4,5,77293.0,1,1,20,146,2019,921000.0000000001,5,19.34,1462.0,103.0,138.0,7
4,9,110000.0,1,1,20,159,2013,310000.0,5,19.1,1197.0,85.8,114.0,5
4,3,25502.0,1,1,20,138,2019,358000.0,2,24.39,998.0,65.71,89.0,5
4,3,57120.0,0,1,20,142,2016,390000.0,2,26.0,998.0,65.71,89.0,5
1,5,97000.0,0,1,30,256,2016,1350000.0,2,11.36,2755.0,171.5,360.0,8
4,3,51868.0,1,1,20,163,2017,345000.0,4,20.51,998.0,67.04,90.0,5
4,3,52725.0,1,1,9,82,2010,208000.0,2,20.36,1197.0,78.9,111.8,5
1,3,50000.0,1,1,20,158,2014,320000.0,5,25.2,1248.0,74.0,190.0,5
4,3,84929.0,1,1,9,82,2012,210000.0,2,20.36,1197.0,78.9,111.7,5
4,8,42000.0,1,1,8,64,2017,675000.0,5,17.5,1199.0,88.7,110.0,5
4,5,21515.0,0,1,20,165,2019,1100000.0,2,20.27,1462.0,101.65,136.8,6
1,9,50000.0,0,2,0,4,2015,1200000.0,5,17.68,1968.0,174.33,380.0,5
4,8,42000.0,0,1,21,179,2020,5200000.0,2,12.74,1991.0,197.0,320.0,5
4,3,53000.0,1,1,29,242,2019,440000.00000000006,2,23.84,1199.0,84.0,114.0,5
4,3,71000.0,0,1,20,142,2016,385000.0,5,23.1,998.0,67.04,90.0,5
4,9,48000.0,0,1,8,54,2019,720000.0,2,18.1,1199.0,88.7,110.0,5
4,3,56000.0,1,1,20,139,2018,540000.0,2,21.4,1197.0,83.1,115.0,5
1,8,60000.0,1,1,20,162,2018,825000.0,5,24.3,1248.0,88.5,200.0,5
4,3,50000.0,1,1,29,225,2021,720000.0,5,19.33,1199.0,86.83,113.0,5
0,3,120000.0,1,1,20,163,2016,229999.99999999997,5,26.6,998.0,58.16,77.0,5
4,3,50000.0,1,2,20,154,2011,200000.0,5,18.5,1197.0,85.8,114.0,5
0,5,30000.0,1,1,20,146,2022,1160000.0,5,26.11,1462.0,86.63,121.5,7
4,3,3819.0,1,1,20,158,2023,723000.0,4,22.38,1197.0,88.5,113.0,5
4,3,7825.0,0,1,9,83,2020,806000.0,6,19.65,1197.0,86.8,114.74,5
4,9,70000.0,1,2,8,58,2016,700000.0,5,17.8,1497.0,117.3,145.0,5
4,3,27436.0,0,1,20,142,2019,507000.0,6,23.1,998.0,67.04,90.0,5
4,5,40673.0,1,1,20,146,2013,499000.0,2,16.02,1373.0,93.7,130.0,7
1,9,60000.0,1,1,9,80,2022,1300000.0,5,25.0,1493.0,113.45,250.0,5
4,3,33100.0,0,1,20,158,2018,639000.0,5,22.56,1197.0,88.5,113.0,5
4,9,80000.0,1,2,20,156,2009,130000.0,5,15.0,1586.0,104.68,145.0,5
4,3,57929.0,1,1,20,138,2019,331000.0,6,24.39,998.0,65.71,89.0,5
4,3,8500.0,1,1,9,83,2022,790000.0,2,21.0,1197.0,81.8,114.74,5
4,9,60000.0,1,1,8,58,2011,376000.0,5,17.0,1497.0,118.0,146.0,5
1,9,40000.0,0,1,21,172,2018,2650000.0,5,17.9,2143.0,136.0,300.0,5
4,3,120000.0,1,2,20,158,2013,310000.0,5,18.6,1197.0,85.8,114.0,5
1,9,40000.0,0,1,21,172,2018,2650000.0,5,17.9,2143.0,136.0,300.0,5
4,8,76000.0,0,1,23,194,2011,570000.0,2,11.3,2360.0,170.0,226.0,5
0,5,35000.0,1,1,20,146,2021,1065000.0,2,26.08,1462.0,91.19,122.0,7
4,9,19681.0,1,1,8,58,2015,570000.0,5,17.4,1497.0,117.3,145.0,5
4,9,68866.0,1,2,6,50,2012,150000.0,5,14.09,1596.0,99.6,146.0,5
1,8,100000.0,1,2,20,162,2018,690000.0,5,24.3,1248.0,88.5,200.0,5
4,9,70000.0,0,2,20,144,2016,550000.0,5,19.12,1373.0,91.1,130.0,5
4,3,53338.0,0,1,20,142,2016,419000.00000000006,2,26.0,998.0,65.71,89.0,5
4,9,41558.0,1,1,8,54,2017,505999.99999999994,4,17.8,1198.0,86.7,109.0,5
4,3,10000.0,1,2,20,136,2011,130000.0,5,19.7,796.0,46.3,62.0,5
4,3,25403.0,1,2,20,139,2017,528000.0,2,21.4,1197.0,83.1,115.0,5
4,9,52800.0,1,1,8,58,2014,608000.0,4,17.4,1497.0,117.3,145.0,5
1,5,60000.0,1,1,30,256,2019,1750000.0,5,13.68,2393.0,147.51,343.0,7
4,3,92543.0,1,1,20,158,2012,300000.0,2,22.0,1197.0,81.8,113.0,5
1,9,28000.0,0,1,0,4,2015,1500000.0,2,17.68,1968.0,174.33,380.0,5
4,3,95525.0,1,2,9,82,2011,178000.0,2,20.36,1197.0,78.9,111.7,5
1,8,3200.0,1,1,13,99,2020,1325000.0,2,20.8,1493.0,113.43,250.0,5
4,5,9000.0,0,1,30,256,2022,2600000.0,2,8.0,2694.0,163.6,245.0,7
1,8,31000.0,0,1,12,94,2022,3100000.0,2,14.9,1956.0,167.67,350.0,5
4,8,23000.0,1,1,20,141,2022,944999.9999999999,2,17.38,1462.0,101.65,136.8,5
4,3,2700.0,1,1,20,158,2023,700000.0,2,22.38,1197.0,88.5,113.0,5
4,3,30000.0,1,1,9,72,2015,399000.0,2,18.9,1197.0,82.0,114.0,5
4,8,130000.0,0,2,6,47,2017,556000.0,5,14.8,1497.0,121.36,150.0,5
1,8,60000.0,1,1,17,131,2016,894999.9999999999,5,16.0,1997.0,140.0,320.0,7
4,3,12400.0,1,2,2,30,2009,89999.0,2,18.0,995.0,62.0,90.3,5
1,3,79000.0,1,2,31,264,2014,333000.0,4,20.14,1498.0,88.8,230.0,5
4,9,32000.0,0,3,8,60,2020,1400000.0,2,16.5,1799.0,139.46,174.0,5
4,3,39368.0,1,1,31,264,2011,324000.0,2,16.47,1198.0,73.9,110.0,5
4,3,49597.0,1,1,9,83,2013,359000.0,2,18.5,1197.0,82.9,113.8,5
4,9,70000.0,0,2,21,174,2011,950000.0,2,12.3,1796.0,185.0,285.0,5
4,3,34174.0,0,1,20,138,2016,348000.0,2,23.95,998.0,67.05,90.0,5
4,3,11171.0,1,1,20,151,2021,532000.0,6,20.89,1197.0,81.8,113.0,5
1,8,68000.0,0,1,0,8,2014,1925000.0,5,12.07,2967.0,241.4,550.0,7
4,9,62545.0,1,1,8,58,2010,227999.99999999997,4,17.0,1497.0,118.0,146.0,5
4,3,94480.0,1,1,20,163,2016,295000.0,2,21.79,998.0,67.05,90.0,5
4,3,19299.0,1,1,20,137,2017,297000.0,2,22.05,796.0,47.33,69.0,5
4,9,60000.0,1,1,8,58,2010,350000.0,5,17.0,1497.0,118.0,146.0,5
1,8,34000.0,0,2,9,68,2017,1000000.0,5,17.01,1582.0,126.2,259.9,5
4,3,30000.0,1,1,29,242,2020,360000.0,5,19.01,1199.0,84.82,113.0,5
1,8,55000.0,0,1,0,7,2017,1850000.0,5,14.16,1968.0,174.3,380.0,5
4,9,120000.0,0,1,20,159,2020,580000.0,5,21.21,1197.0,81.8,113.0,5
4,8,70000.0,1,2,6,47,2017,650000.0,5,15.85,1499.0,110.4,140.0,5
4,8,40000.0,0,2,16,113,2019,1430000.0,5,13.96,1451.0,141.0,250.0,5
1,9,120000.0,0,2,9,80,2014,415000.00000000006,5,19.08,1582.0,126.32,259.8,5
4,3,70000.0,1,2,9,82,2009,95000.0,5,20.36,1197.0,78.9,111.7,5
4,8,1500.0,0,1,20,148,2023,1250000.0,2,20.01,998.0,98.69,147.6,5
4,8,30000.0,0,1,16,113,2020,1600000.0,5,13.96,1451.0,141.0,250.0,5
4,9,53464.0,0,1,8,58,2016,661000.0,2,18.0,1497.0,117.3,145.0,5
4,3,43216.0,1,2,9,72,2016,398000.0,5,18.9,1197.0,82.0,114.0,5
1,8,70000.0,1,1,29,239,2014,350000.0,5,14.0,2179.0,138.1,320.0,7
0,3,16372.0,1,1,29,242,2022,700000.0,4,26.49,1199.0,72.0,95.0,5
4,3,14515.0,1,1,9,72,2018,457000.0,4,18.9,1197.0,81.86,113.75,5
4,9,30000.0,0,1,9,80,2019,1000000.0,5,17.0,1591.0,121.3,151.0,5
4,3,85617.0,1,1,20,158,2012,295000.0,4,18.6,1197.0,85.8,114.0,5
1,8,70000.0,0,1,16,112,2021,3450000.0,5,12.4,1996.0,215.01,480.0,6
4,3,76605.0,1,1,20,163,2010,196000.0,2,18.9,998.0,67.1,90.0,5
4,8,20000.0,1,2,13,99,2021,925000.0,5,16.8,1497.0,113.43,144.0,5
4,8,10000.0,1,1,13,100,2022,1100000.0,5,18.2,998.0,118.36,172.0,5
1,3,70000.0,1,1,2,24,2015,110000.00000000001,5,25.44,936.0,56.3,142.5,5
1,3,80000.0,1,3,9,72,2017,380000.0,5,24.0,1186.0,73.97,190.24,5
4,3,55000.0,1,1,20,158,2017,434999.99999999994,2,20.4,1197.0,81.8,113.0,5
4,8,20000.0,1,2,13,99,2021,925000.0,5,16.8,1497.0,113.43,144.0,5
1,8,35000.0,0,0,14,107,2018,10300000.0,5,12.65,2993.0,255.0,600.0,5
4,3,22000.0,0,2,22,188,2014,2000000.0,2,13.6,1598.0,181.0,240.0,4
4,9,26000.0,0,1,8,54,2019,740000.0,5,19.0,1199.0,88.76,110.0,5
4,3,21387.0,1,1,20,137,2018,308000.0,5,22.05,796.0,47.33,69.0,5
4,3,64568.0,1,1,20,158,2018,509000.0,2,22.38,1197.0,88.5,113.0,5
4,8,25000.0,0,1,31,266,2022,1725000.0,6,18.41,999.0,113.98,178.0,5
4,3,73568.0,1,1,20,158,2012,305000.0,2,22.38,1197.0,88.5,113.0,5
4,3,87755.0,1,1,20,158,2014,349000.0,2,22.0,1197.0,81.8,113.0,5
1,8,34000.0,0,1,12,94,2021,1920000.0,2,17.1,1956.0,173.0,350.0,5
4,3,25319.0,0,1,9,85,2021,901000.0,6,20.25,998.0,118.41,172.0,5
4,8,11000.0,1,1,17,128,2022,1575000.0,4,15.2,1997.0,150.0,300.0,4
4,3,23051.0,0,1,20,151,2020,651000.0,2,20.89,1197.0,81.8,113.0,5
4,3,80000.0,1,3,20,158,2012,300000.0,5,18.6,1197.0,85.8,114.0,5
4,3,20000.0,1,1,9,75,2021,530000.0,5,20.3,1086.0,68.05,99.0,5
1,5,70123.0,1,1,30,256,2018,1575000.0,2,13.68,2393.0,147.51,343.0,8
4,9,71156.0,0,1,8,58,2016,735000.0,2,18.0,1497.0,117.3,145.0,5
4,3,10000.0,0,1,9,73,2021,701000.0,5,20.7,1197.0,81.86,113.8,5
1,5,80000.0,1,1,20,146,2015,550000.0,5,20.77,1248.0,88.76,200.0,7
4,9,30000.0,1,1,5,40,2009,120000.0,5,14.6,1368.0,88.7,115.0,5
4,3,36000.0,0,1,8,56,2017,490000.00000000006,5,16.5,1198.0,86.8,109.0,5
4,3,50000.0,1,3,27,210,2017,204999.99999999997,5,25.17,799.0,53.3,72.0,5
1,8,30211.0,1,1,17,130,2022,1013000.0000000001,6,20.0,1497.0,115.0,300.0,5
4,9,40000.0,1,1,8,54,2019,615000.0,5,19.5,1199.0,88.76,110.0,5
4,3,72368.0,1,2,20,139,2016,433000.0,2,21.4,1197.0,83.1,115.0,5
1,8,51260.0,1,2,8,64,2018,607000.0,4,25.5,1498.0,98.6,200.0,5
4,3,30000.0,1,2,8,56,2013,310000.0,5,19.4,1198.0,86.8,109.0,5
4,3,79166.0,1,1,9,83,2018,564000.0,2,18.6,1197.0,81.83,114.7,5
1,9,120000.0,0,2,1,12,2016,1500000.0,5,21.76,1995.0,188.0,400.0,5
4,5,10512.0,1,1,4,35,2021,524000.0,4,19.02,1198.0,67.05,104.0,7
1,9,110000.0,0,2,1,12,2016,1500000.0,5,21.76,1995.0,188.0,400.0,5
4,3,70000.0,1,2,8,61,2015,345000.0,5,18.7,1199.0,88.7,110.0,5
4,8,30000.0,1,1,9,68,2017,690000.0,5,15.29,1591.0,121.3,151.0,5
4,3,50000.0,1,1,29,225,2021,730000.0,5,19.33,1199.0,86.83,113.0,5
1,8,100000.0,1,1,6,47,2017,540000.0,5,23.0,1498.0,98.96,205.0,5
4,3,40000.0,1,1,9,69,2014,210000.0,5,21.1,814.0,55.2,74.5,5
1,8,74000.0,1,1,9,68,2018,935000.0,4,22.1,1396.0,88.7,219.7,5
1,9,60000.0,1,1,6,46,2015,380000.0,5,25.83,1498.0,99.0,215.0,5
1,8,120000.0,1,1,29,228,2019,1450000.0,5,17.0,1956.0,138.1,350.0,5
4,3,9545.0,1,1,9,82,2011,200000.0,5,20.36,1197.0,78.9,111.7,5
4,8,36002.0,1,1,6,47,2018,791000.0,2,17.0,1497.0,121.31,150.0,5
4,3,30854.0,0,2,20,139,2021,779000.0,2,19.56,1197.0,81.8,113.0,5
1,9,45000.0,1,1,20,159,2018,650000.0,2,28.4,1248.0,74.02,190.0,5
4,3,52654.0,1,1,20,158,2019,482000.0,5,22.38,1197.0,88.5,113.0,5
0,3,34151.0,1,1,9,75,2019,562000.0,2,30.48,1086.0,58.0,84.33,5
4,3,29000.0,1,1,27,210,2017,310000.0,2,23.01,999.0,67.0,91.0,5
4,9,31873.0,1,1,8,58,2019,892000.0,2,17.4,1497.0,117.6,145.0,5
4,9,24000.0,1,1,9,80,2015,530000.0,5,17.01,1591.0,121.3,154.9,5
4,3,52129.0,1,1,20,139,2016,549000.0,2,21.4,1197.0,83.1,115.0,5
4,9,82000.0,1,2,8,58,2009,235000.0,5,17.0,1497.0,118.0,146.0,5
4,9,64000.0,1,1,20,144,2015,595000.0,5,20.73,1373.0,91.1,130.0,5
1,8,75000.0,0,1,21,176,2016,3850000.0,2,11.3,2987.0,254.8,619.0,7
4,5,50000.0,1,1,27,215,2020,586000.0,2,20.0,999.0,72.0,96.0,7
1,8,63000.0,0,1,1,17,2018,2025000.0,2,20.68,1995.0,188.0,400.0,5
4,3,63000.0,0,1,20,142,2014,385000.0,5,23.1,998.0,67.04,90.0,5
1,8,79000.0,1,1,29,239,2014,545000.0,5,14.0,2179.0,138.1,320.0,7
4,3,64000.0,1,1,8,56,2012,295000.0,4,19.4,1198.0,86.8,109.0,5
1,9,28000.0,0,1,21,174,2017,3950000.0,2,16.1,1950.0,191.7,400.0,5
4,3,6624.0,1,1,27,210,2022,488999.99999999994,5,21.46,999.0,67.06,91.0,5
4,9,48077.0,1,2,8,54,2013,326000.0,5,18.0,1198.0,86.7,109.0,5
1,9,36000.0,0,1,0,3,2016,1549000.0,2,18.25,1968.0,187.74,400.0,5
4,3,71355.0,1,1,9,83,2016,547000.0,5,18.6,1197.0,81.83,114.7,5
4,3,76282.0,0,1,9,73,2019,614000.0,2,20.7,1197.0,81.86,113.8,5
1,9,40000.0,0,2,11,93,2018,5300000.0,2,14.47,2993.0,301.73,689.0,5
4,3,25091.0,1,1,9,72,2017,445000.0,2,18.9,1197.0,81.86,113.75,5
1,9,80000.0,0,1,21,172,2018,2200000.0,2,17.9,2143.0,136.0,300.0,5
4,3,42857.0,1,1,9,82,2013,285000.0,2,20.36,1197.0,78.9,111.8,5
1,8,70000.0,1,1,17,126,2017,600000.0,5,18.49,1493.0,100.0,240.0,7
1,9,96000.0,0,1,1,14,2016,2350000.0,2,18.12,1995.0,190.0,400.0,5
1,9,33000.0,0,1,21,172,2018,2850000.0,5,17.9,2143.0,136.0,300.0,5
4,9,65000.0,0,1,30,248,2014,695000.0,2,14.28,1798.0,138.03,173.0,5
4,3,49000.0,0,1,20,139,2018,725000.0,5,21.4,1197.0,83.1,115.0,5
4,1,80000.0,0,2,21,174,2010,790000.0,2,10.93,3498.0,272.0,355.0,2
1,5,88000.0,1,2,30,255,2014,975000.0,5,12.99,2494.0,100.6,200.0,7
1,9,74000.0,1,1,20,159,2014,500000.0,5,23.4,1248.0,74.0,190.0,5
4,8,23000.0,0,1,16,113,2020,1650000.0,5,13.96,1451.0,141.0,250.0,5
4,3,32192.0,1,1,20,138,2015,252999.99999999997,4,24.39,998.0,65.71,89.0,5
4,9,53930.0,1,1,20,159,2017,496000.0,6,22.41,1197.0,88.5,113.0,5
4,8,70000.0,1,2,6,47,2017,509999.99999999994,5,17.0,1497.0,121.31,150.0,5
4,9,47121.0,1,2,8,58,2015,554000.0,2,17.4,1497.0,117.3,145.0,5
1,8,65000.0,0,1,30,252,2014,1425000.0,2,12.55,2982.0,168.5,360.0,7
4,3,39000.0,1,2,9,83,2017,484999.99999999994,5,18.6,1197.0,81.83,114.7,5
0,8,20000.0,1,1,20,149,2023,1425000.0,5,26.6,1462.0,86.63,121.5,5
1,9,150000.0,1,1,9,81,2016,377000.0,5,24.4,1120.0,71.0,180.4,5
4,3,110000.0,1,3,20,163,2009,100000.0,5,18.9,1061.0,67.0,84.0,5
1,8,70000.0,0,2,6,48,2017,2250000.0,5,10.91,3198.0,197.0,470.0,7
